timestamp,time,service,service_id,cpu_usage_millicores,memory_usage_bytes,pod_replicas_count,allocated_cpu_quota_millicores,error_rate_ratio,request_per_second,latency_p50_seconds,latency_p95_seconds,latency_p99_seconds,cpu_usage_millicores_norm,memory_usage_bytes_norm,pod_replicas_count_norm,allocated_cpu_quota_millicores_norm,error_rate_ratio_norm,request_per_second_norm,latency_p50_seconds_norm,latency_p95_seconds_norm,latency_p99_seconds_norm,target_cpu_usage_millicores,target_request_per_second,target_error_rate_ratio,target_latency_p99_seconds,target_cpu_usage_millicores_norm,target_request_per_second_norm,target_error_rate_ratio_norm,target_latency_p99_seconds_norm
1779846528,2026-05-27 01:48:48+00:00,frontend,5,310.1155016575216,259461120.0,4.0,1000.0,0.0,16.955555555555552,0.0660356347438752,0.187142857142857,1.8541176470588248,0.22579636505502396,0.8152761475257922,0.4,0.8333333333333334,0.0,0.024641121284051087,0.025301009480411953,0.015819345489675146,0.06075090586693397,401.6937775910991,20.778548761906173,0.0,0.2069841953878776,0.29247488229549307,0.030196989917026844,0.0,0.006781919901306606
1779846543,2026-05-27 01:49:03+00:00,frontend,5,401.6937775910991,259969024.0,4.0,1000.0,0.0,20.778548761906173,0.0643534562881058,0.0988405370014453,0.2069841953878776,0.29247488229549307,0.8168720784168365,0.4,0.8333333333333334,0.0,0.030196989917026844,0.024656496662109506,0.008355074978989458,0.006781919901306606,400.62901694883305,21.444345782822506,0.0,0.1966929804748594,0.291699625717243,0.031164577507371755,0.0,0.006444724130893165
1779846558,2026-05-27 01:49:18+00:00,frontend,5,400.62901694883305,260911104.0,4.0,1000.0,0.0,21.444345782822506,0.06336138717163,0.0983025492811433,0.1966929804748594,0.291699625717243,0.8198322728115154,0.4,0.8333333333333334,0.0,0.031164577507371755,0.024276393552348657,0.008309598417679063,0.006444724130893165,419.8224893629267,21.44313516395628,0.0,0.2043719082183772,0.30567447147865323,0.031162818142648277,0.0,0.006696327267967798
1779846573,2026-05-27 01:49:33+00:00,frontend,5,419.8224893629267,261050368.0,4.0,1000.0,0.0,21.44313516395628,0.0629209413304499,0.0986406266200409,0.2043719082183772,0.30567447147865323,0.8202698667655114,0.4,0.8333333333333334,0.0,0.031162818142648277,0.024107640356494216,0.008338176383773533,0.006696327267967798,412.8501019605692,21.93333333333333,0.0,0.2090416666666668,0.30059784769560094,0.03187521193624957,0.0,0.006849333770205334
1779846588,2026-05-27 01:49:48+00:00,frontend,5,412.8501019605692,260431872.0,4.0,1000.0,0.0,21.93333333333333,0.0628466557911908,0.0989274061990212,0.2090416666666668,0.30059784769560094,0.8183264347933527,0.4,0.8333333333333334,0.0,0.03187521193624957,0.024079178464057778,0.008362418106426137,0.006849333770205334,422.7775248108935,20.910712177046307,0.0,0.2186307604982583,0.30782604487370563,0.0303890599869878,0.0,0.0071635242627214385
1779846603,2026-05-27 01:50:03+00:00,frontend,5,422.7775248108935,259309568.0,4.0,1000.0,0.0,20.910712177046307,0.0641089099328861,0.0998267718869325,0.2186307604982583,0.30782604487370563,0.8147999423405613,0.4,0.8333333333333334,0.0,0.0303890599869878,0.024562800740569386,0.008438442255869188,0.0071635242627214385,421.02435101947947,20.912450727601435,0.0,0.2235543961471967,0.3065495518661158,0.03039158658276622,0.0,0.007324849152922565
1779846618,2026-05-27 01:50:18+00:00,frontend,5,421.02435101947947,260481024.0,4.0,1000.0,0.0,20.912450727601435,0.0638695076513578,0.117771980735984,0.2235543961471967,0.3065495518661158,0.8184808797182924,0.4,0.8333333333333334,0.0,0.03039158658276622,0.024471075728489576,0.009955366080810144,0.007324849152922565,384.608701416916,20.266666666666666,0.0,0.2297249999999995,0.2800351684591978,0.029453083369665258,0.0,0.007527031454783732
1779846633,2026-05-27 01:50:33+00:00,frontend,5,384.608701416916,260665344.0,4.0,1000.0,0.0,20.266666666666666,0.0644594594594594,0.1386249999999995,0.2297249999999995,0.2800351684591978,0.8190600481868165,0.4,0.8333333333333334,0.0,0.029453083369665258,0.024697110904007433,0.011718089602704944,0.007527031454783732,418.4103511213988,20.777136881788195,0.0,0.227928401803283,0.3046462878496893,0.03019493806392704,0.0,0.007468165196699968
1779846648,2026-05-27 01:50:48+00:00,frontend,5,418.4103511213988,258924544.0,4.0,1000.0,0.0,20.777136881788195,0.0642226632118741,0.1289288838939913,0.227928401803283,0.3046462878496893,0.8135901237618665,0.4,0.8333333333333334,0.0,0.03019493806392704,0.024606384372365557,0.010898468630092247,0.007468165196699968,421.3217449383724,20.64444444444444,0.0,0.2253699999999997,0.3067660855947317,0.03000209917809103,0.0,0.007384338138925285
1779846663,2026-05-27 01:51:03+00:00,frontend,5,421.3217449383724,258973696.0,4.0,1000.0,0.0,20.64444444444444,0.0642670157068062,0.1148499999999999,0.2253699999999997,0.3067660855947317,0.8137445686868062,0.4,0.8333333333333334,0.0,0.03000209917809103,0.024623377665442987,0.009708368554522392,0.007384338138925285,430.11021268565577,21.110678556967773,0.0,0.2296858036942087,0.31316500490425847,0.030679666555686342,0.0,0.007525747172156249
