timestamp,phase,error_injected,load_level,group,service,r_old,r_new,action,effective_delta,cpu_before,rps_before,err_before,lat_before,cpu_after,rps_after,err_after,lat_after
1782289752,targeted_capacity,0,300,core,paymentservice,4,5,1,1,24.319323068447652,10.998530512853346,0,0.021420939388813502,20.025912748920536,10.866295580294647,0,0.020827232976170264
1782290014,targeted_capacity,0,340,core,productcatalogservice,3,2,-1,-1,392.36777851628875,664.5165883411659,0,0.010840523545805312,345.4390884189169,663.2277605449389,0,0.01418839085098371
1782290151,targeted_capacity,0,340,core,productcatalogservice,1,2,1,1,187.1175111111774,665.6709721982354,0,0.01738181269112944,387.1462032919782,669.9984253050897,0,0.015401414670655445
1782290287,targeted_capacity,0,340,core,frontend,3,4,1,1,911.2830230369337,119.33333333333333,0.0,0.4865248226950356,1050.4900937243153,119.50800551184602,0.0,0.4708759816846285
1782290423,targeted_capacity,0,340,core,recommendationservice,2,2,0,0,191.3202724765349,91.82202232217224,0,0.03645838783083974,197.03977258000555,91.03950865164863,0,0.036244455211367405
1782290560,targeted_capacity,0,340,core,checkoutservice,1,2,1,1,86.1221924438847,13.63076760743283,0,0.23489091219442815,97.48197590778071,12.834171194231399,0,0.2433248022361577
1782290696,targeted_capacity,0,340,core,frontend,2,3,1,1,952.4293848995055,121.22374162030052,0.0,0.49974666082529834,1048.303753052444,120.07267726772677,0.0,0.4658619507523814
1782290832,targeted_capacity,0,340,core,frontend,4,5,1,1,1058.7446114074542,121.73333333333332,0.0,0.46465116279069746,1026.0631001854506,118.73927392739273,0.0,0.4733387437338329
1782290968,targeted_capacity,0,340,core,paymentservice,1,2,1,1,16.085251213509014,13.033236780331256,0,0.022857179029314827,21.26852101081149,11.699155668133137,0,0.022868814611953298
1782291104,targeted_capacity,0,340,core,recommendationservice,2,3,1,1,178.89272059971884,88.20142009467297,0,0.04214126553982508,184.0449362817364,90.33180136312623,0,0.03226983928295017
1782291240,targeted_capacity,0,340,core,cartservice,4,3,-1,-1,116.38438448667395,193.19531413702182,0,0.024320775359017263,221.22006508340723,191.87084375104175,0,0.023916061447735074
1782291377,targeted_capacity,0,340,core,recommendationservice,1,2,1,1,178.3737366314751,88.75175369062985,0,0.045110919774699186,142.15807150304587,89.23333333333333,0,0.044091954022988496
1782291513,targeted_capacity,0,340,core,checkoutservice,4,3,-1,-1,90.03806400219113,12.966783679969334,0,0.23324259531535033,81.34179079684328,11.267146926733087,0,0.2063764096734144
1782291649,targeted_capacity,0,340,core,recommendationservice,3,2,-1,-1,147.86812475498104,83.89749207076319,0,0.04499648961552418,61.6864999957707,88.64786042042067,0,0.031015296125470927
1782291785,targeted_capacity,0,340,core,recommendationservice,1,1,0,0,171.50218189332978,85.93756084550243,0,0.03978921308286805,149.40643694387816,85.8971470470604,0,0.03912480234967248
1782291921,targeted_capacity,0,340,core,productcatalogservice,3,2,-1,-1,354.539360278749,696.2482140731987,0,0.009843761942836782,382.1755089985013,662.4054979610431,0,0.01474321379238703
1782292058,targeted_capacity,0,340,core,productcatalogservice,3,4,1,1,394.6745460610669,674.8544621252113,0,0.013587421514227274,314.8526798099892,663.6385945609532,0,0.013815087815102597
1782292194,targeted_capacity,0,340,core,checkoutservice,2,1,-1,-1,83.86426237509215,13.134421514985105,0,0.2219281699747201,96.36081018214958,13.603697305016267,0,0.22418774656004234
1782292330,targeted_capacity,0,340,core,recommendationservice,3,2,-1,-1,155.98246495202557,87.86666666666667,0,0.03625000000000014,119.53876661974233,88.7326100241103,0,0.03706540211804832
1782292466,targeted_capacity,0,340,core,frontend,4,5,1,1,764.6838781129164,122.1,0.0,0.46743346007604536,812.7404251098955,122.00198611069227,0.0,0.49242086709178845
1782292603,targeted_capacity,0,340,core,cartservice,4,5,1,1,199.82357765567914,191.7394339028141,0,0.023970578663933834,208.60324766340892,189.68060872335172,0,0.023874431764206946
1782292739,targeted_capacity,0,340,core,productcatalogservice,4,3,-1,-1,308.4176950315768,666.1301682176683,0,0.01278244178346029,294.9576242015326,675.4455842859393,0,0.014500755393942215
1782292875,targeted_capacity,0,340,core,paymentservice,3,3,0,0,22.485109563262586,13.032904473035131,0,0.023440768511484873,21.812609503866483,12.566275607696753,0,0.02230945639675373
1782293011,targeted_capacity,0,340,core,cartservice,4,4,0,0,214.49651967172056,190.2674962127434,0,0.023954429474246444,221.61161449787724,188.80166056329352,0,0.023832699196841743
1782293147,targeted_capacity,0,340,core,recommendationservice,1,2,1,1,145.43835580251334,89.73237323062529,0,0.04330842148412,162.2744304659195,88.79641170915959,0,0.04631476825248901
1782293283,targeted_capacity,0,340,core,paymentservice,2,1,-1,-1,21.570661865567608,12.099586694220385,0,0.023689453130482378,22.27505121476168,14.636689132398498,0,0.024210674360918498
1782293420,targeted_capacity,0,340,core,recommendationservice,4,4,0,0,148.52262969373885,87.27380237857064,0,0.042317683388444924,141.8024972834548,90.26666666666667,0,0.04341111111111111
1782293556,targeted_capacity,0,340,core,frontend,4,4,0,0,1111.7692705631532,121.54544242181768,0.0,0.48305765931639666,941.9459117052343,119.17865573114622,0.0,0.4853928735595485
1782293692,targeted_capacity,0,340,core,checkoutservice,1,2,1,1,94.9201194761652,11.529058690293784,0,0.215967018914765,98.8717170582364,12.967750180585652,0,0.2302496582991632
1782293828,targeted_capacity,0,340,core,checkoutservice,1,2,1,1,92.58440095851161,12.365013774104684,0,0.23017934068445423,84.93283585203493,12.90021678788774,0,0.2318638707834855
1782293964,targeted_capacity,0,340,core,frontend,1,2,1,1,621.979233578085,102.28636181842421,0.0,2.448129370629371,627.4504023361023,102.93333333333334,0.0,2.434901685393258
1782294100,targeted_capacity,0,340,core,recommendationservice,1,2,1,1,114.92136492390775,78.66406239584028,0,0.04984381007617999,135.02162884340896,79.13333333333333,0,0.04656250000000003
1782294236,targeted_capacity,0,340,core,cartservice,4,3,-1,-1,145.59415570283633,163.82244999019244,0,0.04364668142184681,124.20964673659694,165.27497499499898,0,0.03867753071890956
1782294372,targeted_capacity,0,340,core,productcatalogservice,3,2,-1,-1,272.52470131592884,601.8287991025849,0,0.023762256293179188,235.34197306243124,574.6666666666666,0,0.023064795144157813
1782294508,targeted_capacity,0,340,core,checkoutservice,4,3,-1,-1,101.97270142361967,10.483035563555022,0,0.22461061734680612,65.30969483988383,11.76628007731787,0,0.20687429385592157
1782294644,targeted_capacity,0,340,core,cartservice,1,2,1,1,99.8311264465136,166.12849810012665,0,0.04012561699442666,140.92842123017294,163.10919235972128,0,0.031609529898721074
1782294781,targeted_capacity,0,340,core,cartservice,3,4,1,1,107.48300582369875,163.53189390910302,0,0.03874555450547054,148.99377693894533,166.03333333333333,0,0.024853916211293268
1782295043,targeted_capacity,0,380,core,frontend,3,4,1,1,1150.2304228309426,134.5154447702835,0.0,0.4941619733484995,1115.0185073380442,131.7801607738138,0.0,0.5933179349730493
1782295179,targeted_capacity,0,380,core,recommendationservice,4,5,1,1,183.24633780302892,96.37677697450675,0,0.040319838146635825,191.2915465348688,98.89761690497616,0,0.04565168518145152
1782295315,targeted_capacity,0,380,core,frontend,5,6,1,1,1071.0696336257963,132.29318394024276,0.0,0.59713816639304,1100.4426942176274,132.7377691846123,0.0,0.6649962498333261
1782295451,targeted_capacity,0,380,core,recommendationservice,4,4,0,0,220.32887699995618,102.65100998033277,0,0.046793646726601225,174.1479362594357,95.03169344265937,0,0.04621638791470397
1782295587,targeted_capacity,0,380,core,checkoutservice,5,5,0,0,110.63289638843723,15.000101162706098,0,0.222699973607101,100.65665036096665,13.367304683466555,0,0.22996732032583353
1782295724,targeted_capacity,0,380,core,productcatalogservice,4,3,-1,-1,376.3639480599016,738.20025155106,0,0.019933342111195324,394.1442551239457,745.6737858618052,0,0.014341283556831612
1782295860,targeted_capacity,0,380,core,cartservice,2,3,1,1,223.40456032788413,208.23206326380645,0,0.02448780039750671,177.79136478611218,208.00730108862285,0,0.024742623308773113
1782295996,targeted_capacity,0,380,core,frontend,1,1,0,0,636.9449930653916,111.03333333333333,0.0,2.4554251550044284,636.7636288098345,110.73333333333333,0.0,2.4572255574614066
1782296132,targeted_capacity,0,380,core,checkoutservice,1,2,1,1,57.97536063765951,11.099235657467894,0,0.12737502499833367,83.67412643175622,12.39182063317687,0,0.22687491880277805
1782296269,targeted_capacity,0,380,core,frontend,2,1,-1,-1,638.1277375253163,112.03333333333333,0.0,2.4582028029678487,536.0865331954054,113.9,0.0,2.452483598875351
1782296405,targeted_capacity,0,380,core,checkoutservice,2,1,-1,-1,39.990758519209635,11.3,0,0.2173750000000002,56.00481584342058,12.031760419443703,0,0.22371533949520095
1782296541,targeted_capacity,0,380,core,cartservice,2,3,1,1,147.67273026756712,173.46666666666667,0,0.045091165413533786,150.97895565047844,180.0,0,0.04087586206896543
1782296677,targeted_capacity,0,380,core,checkoutservice,3,4,1,1,76.80716201039326,11.633333333333335,0,0.20240909090909093,58.26058241264024,11.133333333333335,0,0.23049999999999987
1782296813,targeted_capacity,0,380,core,checkoutservice,1,2,1,1,73.76741838527595,11.998480405225273,0,0.18766934767152488,71.8455820863467,11.133333333333333,0,0.18699999999999972
1782296949,targeted_capacity,0,380,core,checkoutservice,1,1,0,0,71.26925665131611,10.8,0,0.23641176470588243,82.54684798230741,13.06621336355354,0,0.23974998222277527
1782297085,targeted_capacity,0,380,core,frontend,4,4,0,0,604.5378525542973,110.96666666666667,0.0,2.456567357512953,629.4168177246922,110.37012337445813,0.0,2.461670533642691
1782297221,targeted_capacity,0,380,core,recommendationservice,5,4,-1,-1,163.80815006212936,83.8594638554443,0,0.047823994419294684,146.77244178022147,77.701366803347,0,0.04879748952811985
1782297357,targeted_capacity,0,380,core,frontend,4,5,1,1,643.9073607031926,111.56666666666666,0.0,2.455671641791045,513.1582686022343,109.83333333333334,0.0,2.4594617912900576
1782297493,targeted_capacity,0,380,core,frontend,1,2,1,1,581.4923247780226,111.5,0.0,2.457348936170212,641.6269148151968,111.9666666666667,0.0,2.458552631578947
1782297630,targeted_capacity,0,380,core,recommendationservice,2,1,-1,-1,160.76548466344937,82.8,0,0.04868846153846155,118.00996830978383,81.1959204079592,0,0.049060302481128575
1782297766,targeted_capacity,0,380,core,frontend,2,1,-1,-1,624.7167190757186,111.28887111288871,0.0,2.4588797364085666,493.61522130604516,111.32591160589294,0.0,2.4574468988954967
1782297902,targeted_capacity,0,380,core,checkoutservice,3,4,1,1,78.92269559432646,12.132180230620541,0,0.20362329178054803,55.32476199428201,10.466666666666667,0,0.22943749999999982
1782298038,targeted_capacity,0,380,core,frontend,1,1,0,0,637.8133921657538,109.33333333333333,0.0,2.457773972602739,518.470073352001,112.19999999999999,0.0,2.4576529756915333
1782298174,targeted_capacity,0,380,core,recommendationservice,3,2,-1,-1,129.43473141970196,77.72685663500528,0,0.04899339489251507,115.41601001883703,81.5,0,0.07027631578947398
1782298310,targeted_capacity,0,380,core,cartservice,4,5,1,1,127.6382144622518,180.2,0,0.04227796052631579,143.26748211340254,175.23465631212343,0,0.041737340667176326
1782298446,targeted_capacity,0,380,core,checkoutservice,1,2,1,1,68.58040828902529,10.733333333333334,0,0.21012499999999976,61.10374006697564,13.133333333333333,0,0.21585294117647066
1782298581,targeted_capacity,0,380,core,productcatalogservice,3,3,0,0,252.35470976648378,588.590504282905,0,0.024048961258379447,228.55833599835356,615.9937292184201,0,0.024426782273986994
1782298717,targeted_capacity,0,380,core,frontend,3,2,-1,-1,635.3988536927938,109.2,0.0,2.4750518754988025,386.3085167445407,113.5,0.0,2.4577556109725682
1782298853,targeted_capacity,0,380,core,cartservice,5,4,-1,-1,175.95581614878142,178.2177761771169,0,0.03755345319276884,173.9124871989034,177.00347262538435,0,0.040683507327114427
1782298989,targeted_capacity,0,380,core,checkoutservice,1,2,1,1,79.99694549937621,11.967270060339366,0,0.2307679918425075,69.23935195724015,12.833751253050213,0,0.21550067059875466
1782299125,targeted_capacity,0,380,core,cartservice,1,1,0,0,88.23595571791172,176.2433111111111,0,0.0439162683006536,88.24847658353818,179.4350226727127,0,0.041797492672916645
1782299261,targeted_capacity,0,380,core,frontend,5,6,1,1,638.6054625340563,113.13333333333334,0.0,2.456209262435678,633.8573217784352,111.46666666666667,0.0,2.454065077910174
1782299397,targeted_capacity,0,380,core,productcatalogservice,2,1,-1,-1,218.97781849542892,602.1149814981497,0,0.02760458709805409,151.9063725931352,634.0680378518099,0,0.024864655668738727
1782299532,targeted_capacity,0,380,core,cartservice,5,5,0,0,117.22462198524178,179.03333333333333,0,0.03771728971962621,101.97495833360193,179.49870692528162,0,0.04165828543152124
1782299668,targeted_capacity,0,380,core,cartservice,3,3,0,0,58.11241343400319,179.53333333333333,0,0.04053260869565206,101.85439126204058,178.43333333333334,0,0.03179054054054041
1782299804,targeted_capacity,0,380,core,recommendationservice,4,4,0,0,116.39147245576777,84.26666666666667,0,0.0479428044280443,155.84784901560658,85.86666666666666,0,0.04563829787234039
1782300066,targeted_capacity,0,420,core,checkoutservice,1,2,1,1,95.16143232500853,15.431837432079634,0,0.2375527307286004,82.62657887762632,16.397061048010528,0,0.2121066572381091
1782300201,targeted_capacity,0,420,core,checkoutservice,5,5,0,0,117.87627261306284,15.271017425550866,0,0.23211587118434457,105.95280449411074,14.368420681086503,0,0.22444399310174054
1782300337,targeted_capacity,0,420,core,checkoutservice,1,1,0,0,110.22153253249327,15.336712819751558,0,0.2301036720862087,111.39362494024044,14.434746949389877,0,0.2415505247433252
1782300473,targeted_capacity,0,420,core,cartservice,1,2,1,1,190.6797127365547,227.0505685444267,0,0.02448776776558709,247.83364348756476,227.3429999769684,0,0.03913152134686501
1782300609,targeted_capacity,0,420,core,productcatalogservice,6,6,0,0,421.6410356309635,806.7425121818538,0,0.02276318634964555,402.8978103510259,847.3876410105794,0,0.01904981546045565
1782300745,targeted_capacity,0,420,core,cartservice,5,5,0,0,224.3432270366728,227.83599354111567,0,0.031490331102066886,229.1976386688409,232.50705680992237,0,0.03266312849497584
1782300881,targeted_capacity,0,420,core,cartservice,5,6,1,1,251.34891845157125,231.47939116778915,0,0.02564627453672324,243.35398546847736,229.33554680908318,0,0.024797202086253002
1782301017,targeted_capacity,0,420,core,frontend,1,2,1,1,338.69668243549864,114.69999999999999,0.0,2.456887931034483,475.2822921336572,120.99489880972227,0.0,2.464230769230769
1782301153,targeted_capacity,0,420,core,cartservice,6,6,0,0,149.5421027856822,186.8031135409027,0,0.044867084928553354,141.41846831975445,189.1350668978086,0,0.045683359301628285
1782301289,targeted_capacity,0,420,core,frontend,6,6,0,0,567.725026435091,122.76666666666667,0.0,2.4604211663066953,463.1558938827985,118.76666666666667,0.0,2.461754261363636
1782301425,targeted_capacity,0,420,core,frontend,4,5,1,1,523.507723256686,123.63333333333333,0.0,2.462313535911602,650.2084611101363,120.46666666666667,0.0,2.4648543689320386
1782301561,targeted_capacity,0,420,core,recommendationservice,1,2,1,1,140.81136541406678,89.56666666666666,0,0.07657843137254876,132.61188661307122,86.66666666666666,0,0.06028000000000094
