timestamp,phase,error_injected,load_level,group,service,r_old,r_new,action,effective_delta,cpu_before,rps_before,err_before,lat_before,cpu_after,rps_after,err_after,lat_after
1782129055,normal,0,260,leaf,emailservice,2,1,-1,-1,10.93688299683418,10.0,0,0.02040999999999997,16.28707090985734,9.966666666666667,0,0.0175
1782129055,normal,0,260,leaf,currencyservice,1,1,0,0,529.6416110261076,815.5333333333333,0,0.0229166089965398,527.4920261094012,821.6333333333333,0,0.023013858466722777
1782129055,normal,0,260,leaf,shippingservice,1,2,1,1,29.45947497288426,40.43333333333333,0,0.009637745098039208,34.38449391516497,39.56666666666667,0,0.014170000000000087
1782129159,normal,0,260,leaf,adservice,9,10,1,1,114.06231266699855,108.10622367441292,0,0.013792502546158209,109.44086518776398,109.67125632049785,0,0.011925290810304188
1782129159,normal,0,260,leaf,emailservice,1,1,0,0,12.595586452172325,9.533333333333333,0,0.01393750000000003,9.548252710484004,11.100000000000001,0,0.021378571428571386
1782129159,normal,0,260,leaf,currencyservice,1,2,1,1,526.6297576929842,824.3,0,0.0213687655860349,366.9708434154438,824.7666666666667,0,0.022071666666666684
1782129159,normal,0,260,leaf,shippingservice,2,1,-1,-1,32.39836296607572,40.13333333333333,0,0.012779999999999988,30.05374766492392,41.76666666666667,0,0.009843220338983048
1782129262,normal,0,260,leaf,adservice,10,10,0,0,95.37009686977439,110.03333333333333,0,0.01613090909090911,84.85385629008492,112.15893539500578,0,0.010605235094522361
1782129262,normal,0,260,leaf,emailservice,1,2,1,1,13.116064693844312,10.032505693495526,0,0.018485174999999944,13.953761387530122,9.266666666666666,0,0.018175000000000024
1782129262,normal,0,260,leaf,currencyservice,2,3,1,1,529.7450058043331,825.1991723601622,0,0.023165118643018737,520.921630050222,839.5666666666666,0,0.02113813559322034
1782129262,normal,0,260,leaf,shippingservice,1,2,1,1,35.416873820645364,39.09834472032439,0,0.013965413498593836,34.023871093382304,38.8,0,0.009982407407407405
1782129366,normal,0,260,leaf,adservice,10,9,-1,-1,122.25812285083236,110.8372005156243,0,0.01480310601229124,107.62308820321051,111.10186234637864,0,0.011145253844180091
1782129366,normal,0,260,leaf,emailservice,2,1,-1,-1,11.082725358782534,9.466666666666667,0,0.01963750000000006,10.452137976725766,8.266666666666666,0,0.015550000000000008
1782129366,normal,0,260,leaf,currencyservice,3,4,1,1,390.32984624849735,846.4,0,0.022594105480868633,523.8192821228612,847.1333333333333,0,0.02225083909180651
1782129366,normal,0,260,leaf,shippingservice,2,3,1,1,32.317365290421726,37.43333333333334,0,0.009751442307692306,30.726249705934904,37.766666666666666,0,0.009747524752475256
1782129469,normal,0,260,leaf,adservice,9,8,-1,-1,111.3290696512711,108.56941694169417,0,0.01458226535954583,103.50028320058577,108.4,0,0.01638773584905654
1782129469,normal,0,260,leaf,emailservice,1,2,1,1,12.882121975505122,9.7,0,0.009948765432098765,11.869028827816615,11.466666666666667,0,0.014529999999999956
1782129469,normal,0,260,leaf,currencyservice,4,4,0,0,471.71419242541367,827.4,0,0.02174589683470102,466.6334603522603,817.4075140847418,0,0.021782795792301322
1782129469,normal,0,260,leaf,shippingservice,3,4,1,1,33.88787513004415,40.63333333333333,0,0.009862000000000003,25.293667961132186,42.39855342977135,0,0.010588716732475202
1782129572,normal,0,260,leaf,adservice,8,9,1,1,93.5259072725579,108.45526049822854,0,0.011879642503769368,104.36958344103483,107.5910244271738,0,0.009954886619668063
1782129572,normal,0,260,leaf,emailservice,2,2,0,0,12.801852400900975,10.533333333333333,0,0.009991397849462362,15.469491611897867,10.933333333333334,0,0.013149999999999863
1782129572,normal,0,260,leaf,currencyservice,4,4,0,0,418.6161868395194,823.0333333333333,0,0.019624960000000018,529.657039006977,834.4805431473209,0,0.021084203160268655
1782129572,normal,0,260,leaf,shippingservice,4,5,1,1,21.130863258750907,39.6,0,0.0095125,35.35664745175936,42.56701113407561,0,0.010784569050403084
1782129676,normal,0,260,leaf,adservice,9,9,0,0,101.3470780131068,110.06666666666666,0,0.018045454545454576,93.07607771222968,108.99639801790991,0,0.015935695569124154
1782129676,normal,0,260,leaf,emailservice,2,2,0,0,11.83433367147501,10.333333333333334,0,0.02101827231651769,11.678827362049825,9.133333333333333,0,0.01769999999999998
1782129676,normal,0,260,leaf,currencyservice,4,5,1,1,475.13099082019596,839.2005067173384,0,0.02277972910435904,371.0989138635249,833.41451830762,0,0.023188442523729407
1782129676,normal,0,260,leaf,shippingservice,5,4,-1,-1,24.034083415363373,40.767680101343466,0,0.014226719943997029,28.219391328962438,37.03181343465991,0,0.009934907556791587
1782129779,normal,0,260,leaf,adservice,9,8,-1,-1,113.27357117993823,108.66841567215592,0,0.01200935543501339,122.28772308412447,107.63333333333333,0,0.009945583596214513
1782129779,normal,0,260,leaf,emailservice,2,2,0,0,13.493375028677983,8.66727119171445,0,0.018375128894617513,12.170877175283014,10.366666666666667,0,0.019243749999999976
1782129779,normal,0,260,leaf,currencyservice,5,6,1,1,484.52839757213025,833.1751050473048,0,0.02042407356399261,349.44413202200997,843.3,0,0.021647378277153496
1782129779,normal,0,260,leaf,shippingservice,4,5,1,1,27.459825937110832,38.901566851726784,0,0.009434816554764972,20.12573007817249,41.833333333333336,0,0.00992788461538462
1782129881,normal,0,260,core,checkoutservice,3,4,1,1,54.041942261299965,10.633691134964552,0,0.09906839228874803,67.21738560123876,8.766666666666666,0,0.09964102564102564
1782129982,normal,0,260,core,productcatalogservice,5,6,1,1,381.7209363507655,524.1,0,0.00989234016887814,385.58924603426044,529.9078049647754,0,0.009905869660903463
1782130083,normal,0,260,core,productcatalogservice,6,5,-1,-1,343.3415186348707,510.5584050143362,0,0.010818868738651994,375.01974233033366,531.6920827500389,0,0.010537364204636997
1782130184,normal,0,260,core,productcatalogservice,5,4,-1,-1,355.0836938713969,516.8666666666667,0,0.009855216942148755,367.13691504010615,531.8,0,0.009988157894736853
1782130285,normal,0,260,core,checkoutservice,4,3,-1,-1,65.43373929983981,10.566666666666666,0,0.1307500000000013,66.0278652476347,10.033333333333335,0,0.09959126984126981
1782130386,normal,0,260,core,frontend,4,4,0,0,947.0759439023881,93.0302624269493,0.0,0.24352654001780014,793.6832190786363,94.63333333333334,0.0,0.2435343137254902
1782130486,normal,0,260,core,productcatalogservice,4,5,1,1,376.07813834714307,510.2333333333333,0,0.00998498185117967,310.0594005462286,542.6,0,0.009943027210884347
1782130587,normal,0,260,core,paymentservice,7,8,1,1,22.934232562325633,10.399796686997966,0,0.023440013048956095,21.809346905876467,9.966666666666667,0,0.018485714285714345
1782130688,normal,0,260,core,frontend,4,4,0,0,778.7237016331524,94.4,0.0,0.24503751705320598,927.3760264933694,93.0,0.0,0.24956030855539965
1782130789,normal,0,260,core,paymentservice,8,7,-1,-1,23.781460733820342,10.966666666666667,0,0.02024500000000001,18.474805386060556,9.533333333333333,0,0.010799999999999916
1782130890,normal,0,260,core,paymentservice,7,6,-1,-1,20.35879223969651,9.9,0,0.02172142857142856,17.318263784503056,10.80027114726408,0,0.022916779766490883
1782130991,normal,0,260,core,recommendationservice,5,4,-1,-1,140.15983622617503,67.2,0,0.024946414342629487,175.84176200082302,71.37009401880377,0,0.028320999590409675
1782131092,normal,0,260,core,paymentservice,6,6,0,0,20.018875395629955,9.566704445703746,0,0.016569964998833293,22.511669367615678,9.3,0,0.02087499999999998
1782131193,normal,0,260,core,checkoutservice,3,2,-1,-1,81.50623434430615,10.166666666666668,0,0.09915254237288136,70.93423284152303,10.334523611064803,0,0.09990222304888637
1782131293,normal,0,260,core,checkoutservice,2,3,1,1,71.4721784962832,9.633333333333333,0,0.0996,72.05593146251447,10.666666666666666,0,0.09866806722689077
1782131394,normal,0,260,core,paymentservice,6,5,-1,-1,23.47989134367673,10.200514549602959,0,0.021561628755432116,24.347522119214034,10.398334998334999,0,0.02165081585081588
1782131495,normal,0,260,core,productcatalogservice,5,6,1,1,348.9025139908192,521.1316801653168,0,0.009880937037625064,380.90866533802586,521.8006397660114,0,0.00982293574908024
1782131596,normal,0,260,core,productcatalogservice,6,5,-1,-1,385.87253798885365,520.1300248089935,0,0.012559087814275054,360.80365711642327,537.3382766510731,0,0.009885740960572577
1782131697,normal,0,260,core,paymentservice,5,5,0,0,27.397801504137703,9.965991201173177,0,0.02166647926758809,20.37645328539204,10.166153384661534,0,0.018699860718265196
1782131798,normal,0,260,core,frontend,4,5,1,1,961.7576900267873,93.96666666666667,0.0,0.24549529780564264,787.4064529988574,95.03333333333333,0.0,0.24620386266094416
1782131899,normal,0,260,core,recommendationservice,4,3,-1,-1,157.28598714352313,69.2,0,0.03396551724137922,107.31368172877085,68.03333333333333,0,0.02917857142857106
1782131999,normal,0,260,core,paymentservice,5,6,1,1,29.42081667257651,11.0,0,0.019666666666666614,23.240187038758258,9.664943964990615,0,0.02154985617412929
1782132100,normal,0,260,core,productcatalogservice,5,6,1,1,294.94429002387966,518.3,0,0.00974897854954035,369.73812032487626,541.9,0,0.009923069498069495
1782132201,normal,0,260,core,checkoutservice,3,2,-1,-1,71.74140028719596,9.8665179278192,0,0.13937886704385874,74.73536893033395,10.933333333333334,0,0.09945726495726498
1782132302,normal,0,260,core,productcatalogservice,6,5,-1,-1,365.50103023194447,514.5666666666666,0,0.009927263374485594,377.8489338831306,526.4666666666667,0,0.012132571428571463
1782132403,normal,0,260,core,productcatalogservice,5,6,1,1,388.94739523881395,528.2924784956991,0,0.00999059184061099,350.85994644109917,522.6885036394955,0,0.010280227744940992
1782132554,error_injection,1,180,leaf,adservice,8,7,-1,-1,74.3529898257665,75.19999999999999,0,0.00941822429906541,66.35536157187941,74.36666666666666,0,0.009633464566929121
1782132554,error_injection,1,180,leaf,emailservice,2,1,-1,-1,7.738350050479462,5.9,0,0.009895945945945948,11.190383073778579,6.566666666666666,0,0.009823214285714284
1782132554,error_injection,1,180,leaf,currencyservice,6,7,1,1,329.68246221624395,573.5,0,0.009756775850995502,374.4030713428973,562.8,0,0.009788345323741012
1782132554,error_injection,1,180,leaf,shippingservice,5,5,0,0,20.527190090849594,26.866666666666667,0,0.009118749999999988,24.036361441984855,27.066666666666666,0,0.009535999999999987
1782132658,error_injection,1,180,leaf,adservice,7,6,-1,-1,81.77300145211493,78.53333333333333,0,0.00927314814814814,70.8947034894637,75.83333333333333,0,0.013092307692307806
1782132658,error_injection,1,180,leaf,emailservice,1,2,1,1,5.9605445682032965,5.766666666666667,0,0.00985925925925926,6.658554927908523,5.066666666666666,0,0.017050000000000055
1782132658,error_injection,1,180,leaf,currencyservice,7,6,-1,-1,419.86204938606284,598.3,0,0.011499999999999825,342.5831093912445,564.3,0,0.009944304253785148
1782132658,error_injection,1,180,leaf,shippingservice,5,4,-1,-1,19.202999731726234,24.0,0,0.009130000000000003,18.934955824722266,22.8,0,0.009038888888888878
1782132760,error_injection,1,180,leaf,adservice,6,7,1,1,77.37772193304437,73.96666666666667,0,0.009600304878048782,79.68947346860104,75.37745833750236,0,0.009740604979306233
1782132760,error_injection,1,180,leaf,emailservice,2,1,-1,-1,9.94419424980194,5.633333333333333,0,0.02125,11.149919421972097,6.833333333333333,0,0.009991
1782132760,error_injection,1,180,leaf,currencyservice,6,6,0,0,294.07597800316057,575.7333333333333,0,0.012814285714285993,421.66282327692284,574.3,0,0.015296202531645474
1782132760,error_injection,1,180,leaf,shippingservice,4,5,1,1,24.229341943345307,27.333333333333332,0,0.00958749999999999,24.195725827167816,26.666666666666668,0,0.009146341463414644
1782132863,error_injection,1,180,leaf,adservice,7,6,-1,-1,74.35307093356005,75.66861686168616,0,0.009665337169919333,86.21300191209262,76.86666666666667,0,0.011002000000000015
1782132863,error_injection,1,180,leaf,emailservice,1,1,0,0,11.758390824564595,6.866666666666667,0,0.009988461538461535,10.475379715764166,6.033333333333333,0,0.018249999999999923
1782132863,error_injection,1,180,leaf,currencyservice,6,7,1,1,427.1376304383131,588.3333333333333,0,0.009923110661268542,421.40481041112173,578.1,0,0.01435532994923881
1782132863,error_injection,1,180,leaf,shippingservice,5,6,1,1,22.967368980201066,28.066666666666666,0,0.009181578947368417,23.16344553715612,25.166666666666664,0,0.009908571428571425
1782132966,error_injection,1,180,leaf,adservice,6,6,0,0,78.16199213963598,76.06523599877255,0,0.00981078499584158,72.99255109372632,75.23333333333333,0,0.009861240310077523
1782132966,error_injection,1,180,leaf,emailservice,1,1,0,0,10.877748075094525,7.2,0,0.014199999999999952,8.782517405470806,5.133653376005688,0,0.0098759798483022
1782132966,error_injection,1,180,leaf,currencyservice,7,6,-1,-1,380.2007103777972,593.5429895326355,0,0.009923910450884737,402.84717877121824,554.4333333333333,0,0.009624546887312844
1782132966,error_injection,1,180,leaf,shippingservice,6,6,0,0,25.692826546409712,27.966902237926973,0,0.00922790474477566,21.14983230298792,25.46666666666667,0,0.009149999999999997
1782133069,error_injection,1,180,leaf,adservice,6,5,-1,-1,81.68782382461559,76.76666666666667,0,0.009241499999999996,74.82780061146858,73.93333333333334,0,0.009669565217391303
1782133069,error_injection,1,180,leaf,emailservice,1,2,1,1,7.591384343386083,5.4,0,0.009913636363636364,5.3470666666675655,5.866666666666667,0,0.011800000000000008
1782133069,error_injection,1,180,leaf,currencyservice,6,7,1,1,417.29294388673765,590.0333333333333,0,0.009741843003412968,347.93648026424637,572.228459512618,0,0.010597724795700605
1782133069,error_injection,1,180,leaf,shippingservice,6,5,-1,-1,20.586920962870686,25.433333333333334,0,0.008230952380952374,16.022532321313296,26.266666666666666,0,0.009356666666666662
1782133172,error_injection,1,180,leaf,adservice,5,5,0,0,63.31817288020457,73.33333333333334,0,0.009621538461538461,73.63934413698898,76.03333333333333,0,0.00940241935483871
1782133172,error_injection,1,180,leaf,emailservice,2,3,1,1,9.661729943973448,5.833333333333334,0,0.009833333333333336,8.492306178004307,5.133333333333333,0,0.01944999999999999
1782133172,error_injection,1,180,leaf,currencyservice,7,6,-1,-1,336.15664591585556,552.2,0,0.009888336120401344,389.0222275450837,562.8333333333334,0,0.00976058074781226
1782133172,error_injection,1,180,leaf,shippingservice,5,6,1,1,22.17426550158463,26.966666666666665,0,0.009001923076923088,20.672710785370633,23.633333333333333,0,0.008950000000000022
1782133275,error_injection,1,180,leaf,adservice,5,4,-1,-1,60.84393007707958,76.93141352531413,0,0.009740268542535404,72.55771455848382,76.7,0,0.013087931034482721
1782133275,error_injection,1,180,leaf,emailservice,3,4,1,1,5.375738017227165,4.866666666666667,0,0.009550000000000001,7.750190449032018,5.233333333333333,0,0.01734999999999995
1782133275,error_injection,1,180,leaf,currencyservice,6,7,1,1,320.4622203025895,591.1666666666666,0,0.009684161931818175,418.8173120047862,602.5,0,0.013471830985915445
1782133275,error_injection,1,180,leaf,shippingservice,6,7,1,1,20.16211504203681,23.466666666666665,0,0.008627272727272747,19.55843818518749,25.233333333333334,0,0.009697727272727278
1782133377,error_injection,1,180,core,paymentservice,6,7,1,1,18.043433131993343,6.0,0,0.020999999999999894,16.36096925197412,6.033333333333333,0,0.021099999999999973
1782133477,error_injection,1,180,core,cartservice,5,4,-1,-1,119.82060887374524,102.63333333333333,0,0.020316842105263126,76.88247288736135,101.10000000000001,0,0.02113177966101693
1782133578,error_injection,1,180,core,productcatalogservice,6,5,-1,-1,214.53037334727372,355.23333333333335,0,0.009268421052631575,230.74724465925576,343.8716292197257,0,0.008544443126696943
1782133679,error_injection,1,180,core,cartservice,4,3,-1,-1,96.06081028573789,104.76666666666667,0,0.020400543478260823,113.82784407142543,102.66666666666667,0,0.019798750000000007
1782133780,error_injection,1,180,core,recommendationservice,3,2,-1,-1,90.55281361799436,48.3,0,0.02416361607142857,100.792657572471,48.59881678498817,0,0.024510416421179876
1782133881,error_injection,1,180,core,frontend,5,6,1,1,666.3093206833322,65.99781570117547,0.010605973773439109,0.22633597466962396,735.8455843366161,66.73333333333333,0.004995004920154772,0.22482773109243695
1782133982,error_injection,1,180,core,checkoutservice,2,3,1,1,49.452622174775684,5.733333333333333,0,0.12099999999999976,55.7987480463148,6.633333333333333,0,0.10224999999999876
1782134082,error_injection,1,180,core,recommendationservice,2,1,-1,-1,113.16438930540393,46.06666666666666,0,0.02444854771784233,90.79880589669803,47.46666666666667,0,0.024650618811881186
1782134183,error_injection,1,180,core,recommendationservice,1,1,0,0,87.30711500861204,49.86544678865447,0,0.02465351415374393,72.9618238327586,45.4,0,0.024880167597765356
1782134284,error_injection,1,180,core,productcatalogservice,5,5,0,0,244.4790181604741,359.8666666666667,0,0.009218016759776562,259.8672512506759,363.6666666666667,0,0.00956150442477875
1782134430,error_injection,1,250,leaf,adservice,4,3,-1,-1,114.3937748442134,104.56666666666666,0,0.018522727272727264,108.69700807818059,102.74002761280738,0,0.013843595297696727
1782134430,error_injection,1,250,leaf,emailservice,4,5,1,1,13.029751932457156,8.666666666666668,0,0.020106249999999996,11.369912237648773,7.333084461035931,0,0.019524818333333332
1782134430,error_injection,1,250,leaf,currencyservice,7,6,-1,-1,627.7014973463373,792.7791720827917,0,0.023846798546820012,629.1507952359179,791.8654676360095,0,0.021319306200017096
1782134430,error_injection,1,250,leaf,shippingservice,7,7,0,0,30.073694328632406,35.30117118919039,0,0.00993657283190562,29.24040807181344,35.70043018783838,0,0.009859655789086375
1782134534,error_injection,1,250,leaf,adservice,3,4,1,1,102.75478982991196,105.00336974613464,0,0.019228870808537486,100.14054592458544,103.53247260868508,0,0.016807794041304065
1782134534,error_injection,1,250,leaf,emailservice,5,5,0,0,12.296824070908201,7.7998677821850375,0,0.009979215632225922,12.380810625564218,7.3997600159989325,0,0.021433293704584314
1782134534,error_injection,1,250,leaf,currencyservice,6,5,-1,-1,693.0300515660864,796.092531092661,0,0.02279527728736804,611.3034447490309,780.2073592560749,0,0.0223367477808784
1782134534,error_injection,1,250,leaf,shippingservice,7,6,-1,-1,17.324266321857603,35.13425713602329,0,0.009981887431734783,29.35139102607787,35.43352793973877,0,0.009976856573207196
1782134638,error_injection,1,250,leaf,adservice,4,5,1,1,106.97250303330307,107.43333333333334,0,0.017283606557377047,92.84241630212946,100.73340022400029,0,0.01423083708528669
1782134638,error_injection,1,250,leaf,emailservice,5,5,0,0,11.455076266494318,8.134409175780208,0,0.019899354113477898,8.545397852506138,7.933597795408582,0,0.019100194999999993
1782134638,error_injection,1,250,leaf,currencyservice,5,6,1,1,701.3606484001524,815.4046660445274,0,0.022237792992672176,609.563244768154,770.479460300205,0,0.022234458694832104
1782134638,error_injection,1,250,leaf,shippingservice,6,7,1,1,24.248821511746808,34.8,0,0.00976197916666667,31.639147322098474,36.49986674607348,0,0.009629356514282554
1782134741,error_injection,1,250,leaf,adservice,5,4,-1,-1,107.202587753654,104.793920835206,0,0.018416404063112814,114.65448895711476,106.23602026869354,0,0.016252799767821707
1782134741,error_injection,1,250,leaf,emailservice,5,4,-1,-1,14.69505721284373,9.633494449814993,0,0.021362531354427932,11.672605461346027,6.900571160300686,0,0.02153330400963051
1782134741,error_injection,1,250,leaf,currencyservice,6,5,-1,-1,781.0711153845044,813.0165329897097,0,0.022937698041517317,676.276565367861,800.3669044602973,0,0.021885989189523555
1782134741,error_injection,1,250,leaf,shippingservice,7,6,-1,-1,23.503521929188178,37.70032223296332,0,0.009909094179116871,19.93148442359702,34.00047558726137,0,0.009942048377019319
1782134845,error_injection,1,250,leaf,adservice,4,5,1,1,113.51212210410333,107.28655119411368,0,0.018567360516683052,106.36397384164643,103.1,0,0.016923275862069004
1782134845,error_injection,1,250,leaf,emailservice,4,5,1,1,9.133473157103369,6.299696696996967,0,0.015199480000000092,11.097246012865721,8.566666666666666,0,0.02154999999999991
1782134845,error_injection,1,250,leaf,currencyservice,5,4,-1,-1,646.5018344257633,820.1700650530397,0,0.022344619086192858,610.4364918143561,781.8666666666667,0,0.02261702702702703
1782134845,error_injection,1,250,leaf,shippingservice,6,5,-1,-1,20.90814695525117,31.898227998895365,0,0.00997615373217351,29.290657218918273,37.699999999999996,0,0.01656999999999999
1782134948,error_injection,1,250,leaf,adservice,5,4,-1,-1,107.15939767209174,103.53158900517744,0,0.018286355151846515,113.65606349976427,104.93777705214572,0,0.017153441980865807
1782134948,error_injection,1,250,leaf,emailservice,5,4,-1,-1,11.987097451580464,8.199580041995802,0,0.00996590067165344,11.258087724570872,7.433696703003633,0,0.009974991784986672
1782134948,error_injection,1,250,leaf,currencyservice,4,3,-1,-1,696.464069584578,780.7680183278252,0,0.022084598350735445,635.7713348138799,790.4269858203315,0,0.021914609750139563
1782134948,error_injection,1,250,leaf,shippingservice,5,6,1,1,26.98696602017653,35.565515660286515,0,0.00996623748543476,23.55381016882177,35.1,0,0.01286153846153829
1782135051,error_injection,1,250,leaf,adservice,4,3,-1,-1,82.47148117347031,103.84140575505985,0,0.015216439612173577,98.86279152814535,104.33939363629291,0,0.016560115960311022
1782135051,error_injection,1,250,leaf,emailservice,4,3,-1,-1,12.071927977877255,8.333333333333332,0,0.017470000000000124,13.39799019911328,8.766666666666666,0,0.020950000000000035
1782135051,error_injection,1,250,leaf,currencyservice,3,4,1,1,720.8438682449702,790.8084686034101,0,0.021264439841063496,665.2999430056093,808.3,0,0.022262579957356077
1782135051,error_injection,1,250,leaf,shippingservice,6,5,-1,-1,29.655681327631378,35.43511684501783,0,0.011774442657243641,31.063514577930057,38.86666666666667,0,0.009936742424242423
1782135155,error_injection,1,250,leaf,adservice,3,2,-1,-1,101.51251537471218,105.53419558429725,0,0.017723786815755795,106.87948840184103,106.93783705770181,0,0.01918942358387925
1782135155,error_injection,1,250,leaf,emailservice,3,3,0,0,10.977073322418551,7.399646701996467,0,0.022438543277107315,10.783276402646749,8.233080016887765,0,0.02131011499233387
1782135155,error_injection,1,250,leaf,currencyservice,4,3,-1,-1,588.9672528256747,790.1687544471114,0,0.021015398300091595,453.44710054916754,818.8870287028702,0,0.022935982178218326
1782135155,error_injection,1,250,leaf,shippingservice,5,6,1,1,27.736861309516623,35.099587274495406,0,0.013620614787585946,30.436795098272047,36.23381004767143,0,0.00983548504432223
1782135256,error_injection,1,250,core,paymentservice,7,8,1,1,20.92726482687771,8.9,0,0.020616666666666623,21.288297121274667,7.333766883425336,0,0.02243847884172987
1782135357,error_injection,1,250,core,productcatalogservice,5,6,1,1,373.7770516331269,510.27005700570055,0,0.01270253781173634,315.09921329380035,509.1333333333333,0,0.01361165803108803
1782135458,error_injection,1,250,core,recommendationservice,1,2,1,1,142.6186174823643,69.52986701329866,0,0.03262523123535537,133.698312591285,64.4,0,0.024975451647183837
1782135559,error_injection,1,250,core,cartservice,3,3,0,0,172.88220708655666,141.4,0,0.023555411764705866,152.5623009141549,140.0,0,0.02383031088082902
1782135660,error_injection,1,250,core,recommendationservice,2,2,0,0,107.06437435010207,64.36666666666666,0,0.029034090909091034,109.50216199235318,63.96666666666666,0,0.024893037974683545
1782135761,error_injection,1,250,core,recommendationservice,2,3,1,1,105.22737080682143,68.6,0,0.024896712158808933,122.14998578525201,66.9,0,0.031425925925925746
1782135862,error_injection,1,250,core,cartservice,3,3,0,0,134.86951032208853,138.23333333333335,0,0.02310068259385664,142.94236365058222,144.46666666666667,0,0.023433742331288372
1782135963,error_injection,1,250,core,recommendationservice,3,4,1,1,114.41053497502035,64.03333333333333,0,0.024809353507565333,139.45266594032913,66.92887614984669,0,0.024942503368210547
1782136063,error_injection,1,250,core,frontend,6,7,1,1,812.028846951757,89.10000000000001,0.0063598951774048425,0.24504394812680122,817.2219438198249,91.13333333333333,0.005120702211550452,0.24427334337349407
1782136164,error_injection,1,250,core,frontend,7,6,-1,-1,725.4370801186644,91.4302357620603,0.005468431659368896,0.24714504861703626,763.3334885702425,91.23333333333333,0.008037997719715043,0.2458672680412371
1782187440,error_injection,1,260,leaf,adservice,2,3,1,1,91.17540087402745,100.50420625659832,0,0.019559797990349563,205.27034115614717,102.55850074074074,0,0.06662825827937427
1782187440,error_injection,1,260,leaf,emailservice,2,3,1,1,15.872701061402918,5.9001533486682,0,0.015649739973997483,51.73638913486471,5.100270027002701,0,0.016601109999999756
1782187440,error_injection,1,260,leaf,currencyservice,2,1,-1,-1,420.61467866744783,756.4333333333333,0,0.02466790834057342,274.4283146313576,766.3336000266693,0,0.04675902882918352
1782187440,error_injection,1,260,leaf,shippingservice,2,3,1,1,28.277083681766523,30.666666666666664,0,0.02047000000000002,33.574821666116335,29.667200053338668,0,0.022344095447824695
1782187533,error_injection,1,260,leaf,adservice,3,2,-1,-1,182.91598602116272,100.36558896073595,0,0.024667881456121577,101.11401694174782,103.7,0,0.022202597402597425
1782187533,error_injection,1,260,leaf,emailservice,3,2,-1,-1,19.63420556191732,6.13358228030985,0,0.01575034616495901,15.185035531805424,5.533333333333333,0,0.020875000000000025
1782187533,error_injection,1,260,leaf,currencyservice,1,2,1,1,258.54300508505577,758.9,0,0.04789388020833326,423.42154411083817,768.7676,0,0.046067420626508426
1782187533,error_injection,1,260,leaf,shippingservice,3,2,-1,-1,32.84740292339974,30.733333333333334,0,0.01955961538461538,23.329865898690908,28.6,0,0.02379174311926606
1782187627,error_injection,1,260,leaf,adservice,2,1,-1,-1,87.38863773880563,99.8,0,0.022012692307692254,83.36800841465963,101.8,0,0.022574203821656043
1782187627,error_injection,1,260,leaf,emailservice,2,3,1,1,12.918103497041622,6.265920348281913,0,0.018062548108162144,15.951000015452642,5.691195555555555,0,0.018803994917831326
1782187627,error_injection,1,260,leaf,currencyservice,2,3,1,1,411.03760163463795,747.8333333333333,0,0.02485609072375127,488.3611273254113,779.2037414814815,0,0.024760142268051163
1782187627,error_injection,1,260,leaf,shippingservice,2,1,-1,-1,31.944430542413922,30.633333333333333,0,0.022560526315789465,21.02050889573348,31.066666666666666,0,0.02291567164179105
1782187721,error_injection,1,260,leaf,adservice,1,2,1,1,73.93190267570479,100.43333333333334,0,0.022288157894736805,259.93121950765385,97.45605333333333,0,0.09073469302930207
1782187721,error_injection,1,260,leaf,emailservice,3,4,1,1,17.362668963095263,5.699999999999999,0,0.014349999999999736,24.95668457768316,7.598186666666667,0,0.020688690484720124
1782187721,error_injection,1,260,leaf,currencyservice,3,4,1,1,472.6058387286557,773.9333333333333,0,0.02440114194499018,451.54541249920084,769.5085894615196,0,0.03952858201778516
1782187721,error_injection,1,260,leaf,shippingservice,1,2,1,1,15.716723186720378,30.5,0,0.022839062500000007,27.696603108834797,33.93333333333333,0,0.02397419354838708
1782187815,error_injection,1,260,leaf,adservice,2,3,1,1,194.94912932635003,100.43333333333334,0,0.08684782608695642,168.47965575418576,101.06666666666666,0,0.07570967741935468
1782187815,error_injection,1,260,leaf,emailservice,4,3,-1,-1,18.806280818911535,5.0998722435149695,0,0.017300191634727576,16.437334821695764,5.666786678667867,0,0.020674982081840185
1782187815,error_injection,1,260,leaf,currencyservice,4,3,-1,-1,488.633723011373,771.4318230277186,0,0.024863174499532337,502.99963605987597,755.374862768629,0,0.024548273639943347
1782187815,error_injection,1,260,leaf,shippingservice,2,1,-1,-1,20.202617225895782,28.067591172744848,0,0.023444465166234524,20.963140214343237,31.366666666666667,0,0.02207499999999999
1782187909,error_injection,1,260,leaf,adservice,3,3,0,0,115.20711549698396,101.96666666666667,0,0.024179482071713145,102.92288919041798,100.59152638143091,0,0.02381797319347065
1782187909,error_injection,1,260,leaf,emailservice,3,4,1,1,15.001772433319692,6.366666666666667,0,0.011424999999999947,17.240452588364246,5.9885466813334665,0,0.022867735287891464
1782187909,error_injection,1,260,leaf,currencyservice,3,4,1,1,436.18296636424435,781.1504333911189,0,0.02472775484953435,476.32708874226756,772.7666666666667,0,0.02465805309734513
1782187909,error_injection,1,260,leaf,shippingservice,1,2,1,1,26.057174488633894,30.665653400884384,0,0.02388280755538733,21.50217141416709,30.133333333333333,0,0.02304454545454545
